Graph,Machine,Algorithm,TimeToCompute(ms),BspCost,CommCost,Supersteps,WorkCost,avg_wavefront_size,num_edges,num_vertices
instance_kNN_N45_K15_nzP0d16,p2_g4_l20,GreedyRecomputerMask0,118,11226,4360,16,6866,179.733333,13275,5392
instance_kNN_N45_K15_nzP0d16,p2_g4_l20,GreedyRecomputerMask1,179,10729,3688,16,7041,179.733333,13275,5392
instance_kNN_N45_K15_nzP0d16,p2_g4_l20,GreedyRecomputerMask3,254,10609,3424,14,7185,179.733333,13275,5392
instance_kNN_N45_K15_nzP0d16,p2_g4_l20,GreedyRecomputerMask7,365,10609,3424,14,7185,179.733333,13275,5392
instance_kNN_N45_K15_nzP0d16,p2_g4_l20,GreedyRecomputerMask2,219,10717,3204,13,7513,179.733333,13275,5392
instance_kNN_N45_K15_nzP0d16,p2_g4_l20,GreedyRecomputerMask4,206,11226,4360,16,6866,179.733333,13275,5392
instance_kNN_N45_K15_nzP0d16,p2_g4_l20,GreedyBspHC,78,11272,4416,16,6856,179.733333,13275,5392
Dubcova3,p2_g4_l20,GreedyRecomputerMask0,6664,902402,27552,85,874850,44.927718,1744980,146689
Dubcova3,p2_g4_l20,GreedyRecomputerMask1,17546,895923,18804,81,877119,44.927718,1744980,146689
Dubcova3,p2_g4_l20,GreedyRecomputerMask3,22562,895798,18592,71,877206,44.927718,1744980,146689
Dubcova3,p2_g4_l20,GreedyRecomputerMask7,31095,895798,18592,71,877206,44.927718,1744980,146689
Dubcova3,p2_g4_l20,GreedyRecomputerMask2,13527,897681,21152,70,876529,44.927718,1744980,146689
Dubcova3,p2_g4_l20,GreedyRecomputerMask4,20983,902361,27500,84,874861,44.927718,1744980,146689
Dubcova3,p2_g4_l20,GreedyBspHC,3637,903744,29660,117,874084,44.927718,1744980,146689
mnist-antonio.psdd,p2_g4_l20,GreedyRecomputerMask0,98,5105,2652,8,2453,490.400000,5916,4904
mnist-antonio.psdd,p2_g4_l20,GreedyRecomputerMask1,322,4308,1588,8,2720,490.400000,5916,4904
mnist-antonio.psdd,p2_g4_l20,GreedyRecomputerMask3,377,4252,1044,5,3208,490.400000,5916,4904
mnist-antonio.psdd,p2_g4_l20,GreedyRecomputerMask7,443,4252,1044,5,3208,490.400000,5916,4904
mnist-antonio.psdd,p2_g4_l20,GreedyRecomputerMask2,138,4303,1088,5,3215,490.400000,5916,4904
mnist-antonio.psdd,p2_g4_l20,GreedyRecomputerMask4,199,5089,2632,7,2457,490.400000,5916,4904
mnist-antonio.psdd,p2_g4_l20,GreedyBspHC,71,5105,2652,8,2453,490.400000,5916,4904
instance_exp_N35_K4_nzP0d15,p2_g4_l20,GreedyRecomputerMask0,22,2030,908,6,1122,127.500000,2028,1020
instance_exp_N35_K4_nzP0d15,p2_g4_l20,GreedyRecomputerMask1,34,1775,548,6,1227,127.500000,2028,1020
instance_exp_N35_K4_nzP0d15,p2_g4_l20,GreedyRecomputerMask3,46,1729,404,4,1325,127.500000,2028,1020
instance_exp_N35_K4_nzP0d15,p2_g4_l20,GreedyRecomputerMask7,61,1729,404,4,1325,127.500000,2028,1020
instance_exp_N35_K4_nzP0d15,p2_g4_l20,GreedyRecomputerMask2,38,1744,428,4,1316,127.500000,2028,1020
instance_exp_N35_K4_nzP0d15,p2_g4_l20,GreedyRecomputerMask4,28,2030,908,6,1122,127.500000,2028,1020
instance_exp_N35_K4_nzP0d15,p2_g4_l20,GreedyBspHC,15,2030,908,6,1122,127.500000,2028,1020
bcsstk36,p2_g4_l20,GreedyRecomputerMask0,4178,304128,15960,167,288168,5.173250,560044,23052
bcsstk36,p2_g4_l20,GreedyRecomputerMask1,4626,304097,15912,167,288185,5.173250,560044,23052
bcsstk36,p2_g4_l20,GreedyRecomputerMask3,6908,303887,15692,159,288195,5.173250,560044,23052
bcsstk36,p2_g4_l20,GreedyRecomputerMask7,9644,303887,15692,159,288195,5.173250,560044,23052
bcsstk36,p2_g4_l20,GreedyRecomputerMask2,6828,303910,15732,159,288178,5.173250,560044,23052
bcsstk36,p2_g4_l20,GreedyRecomputerMask4,6620,304120,15952,167,288168,5.173250,560044,23052
bcsstk36,p2_g4_l20,GreedyBspHC,3603,307684,19528,196,288156,5.173250,560044,23052
simple2.5.psdd,p2_g4_l20,GreedyRecomputerMask0,0,6,0,1,6,7.000000,5,7
simple2.5.psdd,p2_g4_l20,GreedyRecomputerMask1,0,6,0,1,6,7.000000,5,7
simple2.5.psdd,p2_g4_l20,GreedyRecomputerMask3,0,6,0,1,6,7.000000,5,7
simple2.5.psdd,p2_g4_l20,GreedyRecomputerMask7,0,6,0,1,6,7.000000,5,7
simple2.5.psdd,p2_g4_l20,GreedyRecomputerMask2,0,6,0,1,6,7.000000,5,7
simple2.5.psdd,p2_g4_l20,GreedyRecomputerMask4,0,6,0,1,6,7.000000,5,7
simple2.5.psdd,p2_g4_l20,GreedyBspHC,0,6,0,1,6,7.000000,5,7
instance_exp_N75_K60_nzP0d15,p2_g4_l20,GreedyRecomputerMask0,1212,116347,42560,64,73787,451.908333,146520,54229
instance_exp_N75_K60_nzP0d15,p2_g4_l20,GreedyRecomputerMask1,1863,115030,40704,64,74326,451.908333,146520,54229
instance_exp_N75_K60_nzP0d15,p2_g4_l20,GreedyRecomputerMask3,2792,114748,40080,62,74668,451.908333,146520,54229
instance_exp_N75_K60_nzP0d15,p2_g4_l20,GreedyRecomputerMask7,4116,114748,40080,62,74668,451.908333,146520,54229
instance_exp_N75_K60_nzP0d15,p2_g4_l20,GreedyRecomputerMask2,2472,115003,40504,62,74499,451.908333,146520,54229
instance_exp_N75_K60_nzP0d15,p2_g4_l20,GreedyRecomputerMask4,2271,116347,42560,64,73787,451.908333,146520,54229
instance_exp_N75_K60_nzP0d15,p2_g4_l20,GreedyBspHC,753,116407,42652,64,73755,451.908333,146520,54229
little_4var.psdd,p2_g4_l20,GreedyRecomputerMask0,0,11,0,1,11,6.000000,10,12
little_4var.psdd,p2_g4_l20,GreedyRecomputerMask1,0,11,0,1,11,6.000000,10,12
little_4var.psdd,p2_g4_l20,GreedyRecomputerMask3,0,11,0,1,11,6.000000,10,12
little_4var.psdd,p2_g4_l20,GreedyRecomputerMask7,0,11,0,1,11,6.000000,10,12
little_4var.psdd,p2_g4_l20,GreedyRecomputerMask2,0,11,0,1,11,6.000000,10,12
little_4var.psdd,p2_g4_l20,GreedyRecomputerMask4,0,11,0,1,11,6.000000,10,12
little_4var.psdd,p2_g4_l20,GreedyBspHC,0,11,0,1,11,6.000000,10,12
pdb1HYS,p2_g4_l20,GreedyRecomputerMask0,11721,1372869,32120,223,1340749,1.892480,2154174,36417
pdb1HYS,p2_g4_l20,GreedyRecomputerMask1,15375,1371219,30468,219,1340751,1.892480,2154174,36417
pdb1HYS,p2_g4_l20,GreedyRecomputerMask3,30844,1367643,26864,164,1340779,1.892480,2154174,36417
pdb1HYS,p2_g4_l20,GreedyRecomputerMask7,38354,1367271,26244,164,1341027,1.892480,2154174,36417
pdb1HYS,p2_g4_l20,GreedyRecomputerMask2,24912,1367593,26504,155,1341089,1.892480,2154174,36417
pdb1HYS,p2_g4_l20,GreedyRecomputerMask4,24568,1370459,29388,207,1341071,1.892480,2154174,36417
pdb1HYS,p2_g4_l20,GreedyBspHC,9179,1384991,44244,276,1340747,1.892480,2154174,36417
instance_kNN_N250_K15_nzP0d1,p2_g4_l20,GreedyRecomputerMask0,2433,215321,84812,16,130509,3155.566667,253986,94667
instance_kNN_N250_K15_nzP0d1,p2_g4_l20,GreedyRecomputerMask1,17127,205728,71820,16,133908,3155.566667,253986,94667
instance_kNN_N250_K15_nzP0d1,p2_g4_l20,GreedyRecomputerMask3,18880,203672,66556,13,137116,3155.566667,253986,94667
instance_kNN_N250_K15_nzP0d1,p2_g4_l20,GreedyRecomputerMask7,21392,203672,66556,13,137116,3155.566667,253986,94667
instance_kNN_N250_K15_nzP0d1,p2_g4_l20,GreedyRecomputerMask2,4890,205195,68628,13,136567,3155.566667,253986,94667
instance_kNN_N250_K15_nzP0d1,p2_g4_l20,GreedyRecomputerMask4,4560,215321,84812,16,130509,3155.566667,253986,94667
instance_kNN_N250_K15_nzP0d1,p2_g4_l20,GreedyBspHC,1488,215419,84940,16,130479,3155.566667,253986,94667
book.psdd,p2_g4_l20,GreedyRecomputerMask0,543,20030,8968,12,11062,567.128205,53647,22118
book.psdd,p2_g4_l20,GreedyRecomputerMask1,1271,18494,6920,12,11574,567.128205,53647,22118
book.psdd,p2_g4_l20,GreedyRecomputerMask3,1636,17550,3832,8,13718,567.128205,53647,22118
book.psdd,p2_g4_l20,GreedyRecomputerMask7,2043,17550,3832,8,13718,567.128205,53647,22118
book.psdd,p2_g4_l20,GreedyRecomputerMask2,933,17888,4248,8,13640,567.128205,53647,22118
book.psdd,p2_g4_l20,GreedyRecomputerMask4,1124,20018,8952,11,11066,567.128205,53647,22118
book.psdd,p2_g4_l20,GreedyBspHC,391,20046,8984,12,11062,567.128205,53647,22118
jester.psdd,p2_g4_l20,GreedyRecomputerMask0,413,16223,6704,11,9519,758.280000,48220,18957
jester.psdd,p2_g4_l20,GreedyRecomputerMask1,631,15719,6052,11,9667,758.280000,48220,18957
jester.psdd,p2_g4_l20,GreedyRecomputerMask3,954,15023,2060,7,12963,758.280000,48220,18957
jester.psdd,p2_g4_l20,GreedyRecomputerMask7,1275,15017,2060,7,12957,758.280000,48220,18957
jester.psdd,p2_g4_l20,GreedyRecomputerMask2,653,15208,2264,7,12944,758.280000,48220,18957
jester.psdd,p2_g4_l20,GreedyRecomputerMask4,546,16223,6704,11,9519,758.280000,48220,18957
jester.psdd,p2_g4_l20,GreedyBspHC,290,16223,6704,11,9519,758.280000,48220,18957
instance_exp_N80_K6_nzP0d15,p2_g4_l20,GreedyRecomputerMask0,171,15515,6656,8,8859,588.000000,16704,7056
instance_exp_N80_K6_nzP0d15,p2_g4_l20,GreedyRecomputerMask1,610,13793,4132,8,9661,588.000000,16704,7056
instance_exp_N80_K6_nzP0d15,p2_g4_l20,GreedyRecomputerMask3,696,13641,3904,6,9737,588.000000,16704,7056
instance_exp_N80_K6_nzP0d15,p2_g4_l20,GreedyRecomputerMask7,838,13641,3904,6,9737,588.000000,16704,7056
instance_exp_N80_K6_nzP0d15,p2_g4_l20,GreedyRecomputerMask2,310,13961,4268,6,9693,588.000000,16704,7056
instance_exp_N80_K6_nzP0d15,p2_g4_l20,GreedyRecomputerMask4,226,15515,6656,8,8859,588.000000,16704,7056
instance_exp_N80_K6_nzP0d15,p2_g4_l20,GreedyBspHC,114,15515,6656,8,8859,588.000000,16704,7056
simple2.4.psdd,p2_g4_l20,GreedyRecomputerMask0,0,6,0,1,6,7.000000,5,7
simple2.4.psdd,p2_g4_l20,GreedyRecomputerMask1,0,6,0,1,6,7.000000,5,7
simple2.4.psdd,p2_g4_l20,GreedyRecomputerMask3,0,6,0,1,6,7.000000,5,7
simple2.4.psdd,p2_g4_l20,GreedyRecomputerMask7,0,6,0,1,6,7.000000,5,7
simple2.4.psdd,p2_g4_l20,GreedyRecomputerMask2,0,6,0,1,6,7.000000,5,7
simple2.4.psdd,p2_g4_l20,GreedyRecomputerMask4,0,6,0,1,6,7.000000,5,7
simple2.4.psdd,p2_g4_l20,GreedyBspHC,0,6,0,1,6,7.000000,5,7
instance_kNN_N90_K8_nzP0d15,p2_g4_l20,GreedyRecomputerMask0,224,19866,8336,9,11530,569.250000,21717,9108
instance_kNN_N90_K8_nzP0d15,p2_g4_l20,GreedyRecomputerMask1,645,18056,5884,9,12172,569.250000,21717,9108
instance_kNN_N90_K8_nzP0d15,p2_g4_l20,GreedyRecomputerMask3,776,17868,5388,7,12480,569.250000,21717,9108
instance_kNN_N90_K8_nzP0d15,p2_g4_l20,GreedyRecomputerMask7,962,17868,5388,7,12480,569.250000,21717,9108
instance_kNN_N90_K8_nzP0d15,p2_g4_l20,GreedyRecomputerMask2,405,18310,4256,5,14054,569.250000,21717,9108
instance_kNN_N90_K8_nzP0d15,p2_g4_l20,GreedyRecomputerMask4,295,19866,8336,9,11530,569.250000,21717,9108
instance_kNN_N90_K8_nzP0d15,p2_g4_l20,GreedyBspHC,156,19866,8336,9,11530,569.250000,21717,9108
msnbc.psdd,p2_g4_l20,GreedyRecomputerMask0,359,14613,6304,6,8309,2046.625000,39056,16373
msnbc.psdd,p2_g4_l20,GreedyRecomputerMask1,697,13813,5236,6,8577,2046.625000,39056,16373
msnbc.psdd,p2_g4_l20,GreedyRecomputerMask3,867,12925,1460,2,11465,2046.625000,39056,16373
msnbc.psdd,p2_g4_l20,GreedyRecomputerMask7,1050,12925,1460,2,11465,2046.625000,39056,16373
msnbc.psdd,p2_g4_l20,GreedyRecomputerMask2,578,12959,1460,2,11499,2046.625000,39056,16373
msnbc.psdd,p2_g4_l20,GreedyRecomputerMask4,473,14613,6304,6,8309,2046.625000,39056,16373
msnbc.psdd,p2_g4_l20,GreedyBspHC,266,14613,6304,6,8309,2046.625000,39056,16373
instance_CG_N15_K7_nzP0d25,p2_g4_l20,GreedyRecomputerMask0,34,3265,1576,36,1689,18.216867,3116,1512
instance_CG_N15_K7_nzP0d25,p2_g4_l20,GreedyRecomputerMask1,37,3235,1536,36,1699,18.216867,3116,1512
instance_CG_N15_K7_nzP0d25,p2_g4_l20,GreedyRecomputerMask3,61,3047,1276,26,1771,18.216867,3116,1512
instance_CG_N15_K7_nzP0d25,p2_g4_l20,GreedyRecomputerMask7,86,3047,1276,26,1771,18.216867,3116,1512
instance_CG_N15_K7_nzP0d25,p2_g4_l20,GreedyRecomputerMask2,59,3066,1300,26,1766,18.216867,3116,1512
instance_CG_N15_K7_nzP0d25,p2_g4_l20,GreedyRecomputerMask4,54,3233,1544,34,1689,18.216867,3116,1512
instance_CG_N15_K7_nzP0d25,p2_g4_l20,GreedyBspHC,26,3318,1632,36,1686,18.216867,3116,1512
simple2.1.psdd,p2_g4_l20,GreedyRecomputerMask0,0,6,0,1,6,7.000000,5,7
simple2.1.psdd,p2_g4_l20,GreedyRecomputerMask1,0,6,0,1,6,7.000000,5,7
simple2.1.psdd,p2_g4_l20,GreedyRecomputerMask3,0,6,0,1,6,7.000000,5,7
simple2.1.psdd,p2_g4_l20,GreedyRecomputerMask7,0,6,0,1,6,7.000000,5,7
simple2.1.psdd,p2_g4_l20,GreedyRecomputerMask2,0,6,0,1,6,7.000000,5,7
simple2.1.psdd,p2_g4_l20,GreedyRecomputerMask4,0,6,0,1,6,7.000000,5,7
simple2.1.psdd,p2_g4_l20,GreedyBspHC,0,6,0,1,6,7.000000,5,7
Dubcova2,p2_g4_l20,GreedyRecomputerMask0,9236,266990,24992,40,241998,39.819351,482600,65025
Dubcova2,p2_g4_l20,GreedyRecomputerMask1,17882,259832,15460,39,244372,39.819351,482600,65025
Dubcova2,p2_g4_l20,GreedyRecomputerMask3,20892,259772,14844,34,244928,39.819351,482600,65025
Dubcova2,p2_g4_l20,GreedyRecomputerMask7,23440,259776,14860,34,244916,39.819351,482600,65025
Dubcova2,p2_g4_l20,GreedyRecomputerMask2,11522,262035,18576,34,243459,39.819351,482600,65025
Dubcova2,p2_g4_l20,GreedyRecomputerMask4,11325,266978,24972,39,242006,39.819351,482600,65025
Dubcova2,p2_g4_l20,GreedyBspHC,8066,267604,26148,50,241456,39.819351,482600,65025
instance_kNN_N30_K10_nzP0d15,p2_g4_l20,GreedyRecomputerMask0,36,3093,1248,11,1845,79.250000,3519,1585
instance_kNN_N30_K10_nzP0d15,p2_g4_l20,GreedyRecomputerMask1,43,2920,1008,11,1912,79.250000,3519,1585
instance_kNN_N30_K10_nzP0d15,p2_g4_l20,GreedyRecomputerMask3,67,2869,916,9,1953,79.250000,3519,1585
instance_kNN_N30_K10_nzP0d15,p2_g4_l20,GreedyRecomputerMask7,93,2869,916,9,1953,79.250000,3519,1585
instance_kNN_N30_K10_nzP0d15,p2_g4_l20,GreedyRecomputerMask2,61,2913,980,9,1933,79.250000,3519,1585
instance_kNN_N30_K10_nzP0d15,p2_g4_l20,GreedyRecomputerMask4,44,3093,1248,11,1845,79.250000,3519,1585
instance_kNN_N30_K10_nzP0d15,p2_g4_l20,GreedyBspHC,24,3105,1260,11,1845,79.250000,3519,1585
sts4098,p2_g4_l20,GreedyRecomputerMask0,108,19396,2216,25,17180,22.893855,34129,4098
sts4098,p2_g4_l20,GreedyRecomputerMask1,145,19352,2172,25,17180,22.893855,34129,4098
sts4098,p2_g4_l20,GreedyRecomputerMask3,237,19325,2124,23,17201,22.893855,34129,4098
sts4098,p2_g4_l20,GreedyRecomputerMask7,389,19325,2124,23,17201,22.893855,34129,4098
sts4098,p2_g4_l20,GreedyRecomputerMask2,231,19366,2156,23,17210,22.893855,34129,4098
sts4098,p2_g4_l20,GreedyRecomputerMask4,284,19393,2212,25,17181,22.893855,34129,4098
sts4098,p2_g4_l20,GreedyBspHC,62,19513,2388,27,17125,22.893855,34129,4098
instance_conjugate_gradient_gyro_m,p2_g4_l20,GreedyRecomputerMask0,648219,185757,123444,4979,62313,2.363321,70893,47023
instance_conjugate_gradient_gyro_m,p2_g4_l20,GreedyRecomputerMask1,648622,185757,123444,4979,62313,2.363321,70893,47023
instance_conjugate_gradient_gyro_m,p2_g4_l20,GreedyRecomputerMask3,655255,87183,0,1,87183,2.363321,70893,47023
instance_conjugate_gradient_gyro_m,p2_g4_l20,GreedyRecomputerMask7,655604,87183,0,1,87183,2.363321,70893,47023
instance_conjugate_gradient_gyro_m,p2_g4_l20,GreedyRecomputerMask2,655127,87183,0,1,87183,2.363321,70893,47023
instance_conjugate_gradient_gyro_m,p2_g4_l20,GreedyRecomputerMask4,650338,132072,66932,2486,65140,2.363321,70893,47023
instance_conjugate_gradient_gyro_m,p2_g4_l20,GreedyBspHC,647475,185757,123444,5973,62313,2.363321,70893,47023
instance_kNN_N30_K12_nzP0d15,p2_g4_l20,GreedyRecomputerMask0,47,3852,1540,13,2312,81.291667,4437,1951
instance_kNN_N30_K12_nzP0d15,p2_g4_l20,GreedyRecomputerMask1,54,3649,1268,13,2381,81.291667,4437,1951
instance_kNN_N30_K12_nzP0d15,p2_g4_l20,GreedyRecomputerMask3,82,3598,1172,11,2426,81.291667,4437,1951
instance_kNN_N30_K12_nzP0d15,p2_g4_l20,GreedyRecomputerMask7,115,3598,1172,11,2426,81.291667,4437,1951
instance_kNN_N30_K12_nzP0d15,p2_g4_l20,GreedyRecomputerMask2,75,3621,1084,10,2537,81.291667,4437,1951
instance_kNN_N30_K12_nzP0d15,p2_g4_l20,GreedyRecomputerMask4,70,3852,1540,13,2312,81.291667,4437,1951
instance_kNN_N30_K12_nzP0d15,p2_g4_l20,GreedyBspHC,29,3856,1544,13,2312,81.291667,4437,1951
bcsstk13,p2_g4_l20,GreedyRecomputerMask0,503,26317,3524,68,22793,3.477431,40940,2003
bcsstk13,p2_g4_l20,GreedyRecomputerMask1,542,26248,3444,67,22804,3.477431,40940,2003
bcsstk13,p2_g4_l20,GreedyRecomputerMask3,710,26060,3160,56,22900,3.477431,40940,2003
bcsstk13,p2_g4_l20,GreedyRecomputerMask7,891,26060,3160,56,22900,3.477431,40940,2003
bcsstk13,p2_g4_l20,GreedyRecomputerMask2,696,26058,3196,56,22862,3.477431,40940,2003
bcsstk13,p2_g4_l20,GreedyRecomputerMask4,668,26289,3496,67,22793,3.477431,40940,2003
bcsstk13,p2_g4_l20,GreedyBspHC,449,26874,4072,83,22802,3.477431,40940,2003
pumsb_star.psdd,p2_g4_l20,GreedyRecomputerMask0,981,36890,16820,12,20070,1429.785714,110115,40034
pumsb_star.psdd,p2_g4_l20,GreedyRecomputerMask1,3265,34309,13388,12,20921,1429.785714,110115,40034
pumsb_star.psdd,p2_g4_l20,GreedyRecomputerMask3,3970,32823,9328,9,23495,1429.785714,110115,40034
pumsb_star.psdd,p2_g4_l20,GreedyRecomputerMask7,4826,32810,9328,9,23482,1429.785714,110115,40034
pumsb_star.psdd,p2_g4_l20,GreedyRecomputerMask2,1787,33917,10620,9,23297,1429.785714,110115,40034
pumsb_star.psdd,p2_g4_l20,GreedyRecomputerMask4,1299,36890,16820,12,20070,1429.785714,110115,40034
pumsb_star.psdd,p2_g4_l20,GreedyBspHC,667,36890,16820,12,20070,1429.785714,110115,40034
m_t1,p2_g4_l20,GreedyRecomputerMask0,6978,2443581,28512,50,2415069,22.878781,4827996,97578
m_t1,p2_g4_l20,GreedyRecomputerMask1,8818,2443581,28512,50,2415069,22.878781,4827996,97578
m_t1,p2_g4_l20,GreedyRecomputerMask3,18802,2443581,28512,50,2415069,22.878781,4827996,97578
m_t1,p2_g4_l20,GreedyRecomputerMask7,31716,2443581,28512,50,2415069,22.878781,4827996,97578
m_t1,p2_g4_l20,GreedyRecomputerMask2,18596,2443581,28512,50,2415069,22.878781,4827996,97578
m_t1,p2_g4_l20,GreedyRecomputerMask4,21632,2443581,28512,50,2415069,22.878781,4827996,97578
m_t1,p2_g4_l20,GreedyBspHC,3192,2447573,32504,51,2415069,22.878781,4827996,97578
dna-500.psdd,p2_g4_l20,GreedyRecomputerMask0,3048,93275,6184,14,87091,2098.012048,552352,174135
dna-500.psdd,p2_g4_l20,GreedyRecomputerMask1,3678,92729,5456,14,87273,2098.012048,552352,174135
dna-500.psdd,p2_g4_l20,GreedyRecomputerMask3,5614,92668,5380,11,87288,2098.012048,552352,174135
dna-500.psdd,p2_g4_l20,GreedyRecomputerMask7,8478,92668,5380,11,87288,2098.012048,552352,174135
dna-500.psdd,p2_g4_l20,GreedyRecomputerMask2,5452,92891,5660,11,87231,2098.012048,552352,174135
dna-500.psdd,p2_g4_l20,GreedyRecomputerMask4,6364,93275,6184,14,87091,2098.012048,552352,174135
dna-500.psdd,p2_g4_l20,GreedyBspHC,1868,93685,6604,14,87081,2098.012048,552352,174135
instance_exp_N40_K5_nzP0d15,p2_g4_l20,GreedyRecomputerMask0,38,3317,1436,7,1881,163.200000,3480,1632
instance_exp_N40_K5_nzP0d15,p2_g4_l20,GreedyRecomputerMask1,58,2936,912,7,2024,163.200000,3480,1632
instance_exp_N40_K5_nzP0d15,p2_g4_l20,GreedyRecomputerMask3,81,2884,832,6,2052,163.200000,3480,1632
instance_exp_N40_K5_nzP0d15,p2_g4_l20,GreedyRecomputerMask7,108,2884,832,6,2052,163.200000,3480,1632
instance_exp_N40_K5_nzP0d15,p2_g4_l20,GreedyRecomputerMask2,64,2959,804,5,2155,163.200000,3480,1632
instance_exp_N40_K5_nzP0d15,p2_g4_l20,GreedyRecomputerMask4,62,3317,1436,7,1881,163.200000,3480,1632
instance_exp_N40_K5_nzP0d15,p2_g4_l20,GreedyBspHC,25,3320,1440,7,1880,163.200000,3480,1632
nltcs.10split.psdd,p2_g4_l20,GreedyRecomputerMask0,2,261,200,7,61,14.875000,192,119
nltcs.10split.psdd,p2_g4_l20,GreedyRecomputerMask1,3,237,168,7,69,14.875000,192,119
nltcs.10split.psdd,p2_g4_l20,GreedyRecomputerMask3,4,116,0,1,116,14.875000,192,119
nltcs.10split.psdd,p2_g4_l20,GreedyRecomputerMask7,5,116,0,1,116,14.875000,192,119
nltcs.10split.psdd,p2_g4_l20,GreedyRecomputerMask2,4,116,0,1,116,14.875000,192,119
nltcs.10split.psdd,p2_g4_l20,GreedyRecomputerMask4,6,218,152,5,66,14.875000,192,119
nltcs.10split.psdd,p2_g4_l20,GreedyBspHC,2,261,200,7,61,14.875000,192,119
nasa4704,p2_g4_l20,GreedyRecomputerMask0,205,30907,5640,59,25267,14.254545,50026,4704
nasa4704,p2_g4_l20,GreedyRecomputerMask1,239,30892,5648,59,25244,14.254545,50026,4704
nasa4704,p2_g4_l20,GreedyRecomputerMask3,341,30872,5628,58,25244,14.254545,50026,4704
nasa4704,p2_g4_l20,GreedyRecomputerMask7,476,30872,5628,58,25244,14.254545,50026,4704
nasa4704,p2_g4_l20,GreedyRecomputerMask2,326,30887,5620,58,25267,14.254545,50026,4704
nasa4704,p2_g4_l20,GreedyRecomputerMask4,360,30907,5640,59,25267,14.254545,50026,4704
nasa4704,p2_g4_l20,GreedyBspHC,125,31423,6188,60,25235,14.254545,50026,4704
thermal1,p2_g4_l20,GreedyRecomputerMask0,2298,146399,23416,10,122983,85.210309,245902,82654
thermal1,p2_g4_l20,GreedyRecomputerMask1,25848,131607,7060,10,124547,85.210309,245902,82654
thermal1,p2_g4_l20,GreedyRecomputerMask3,27084,131589,7032,9,124557,85.210309,245902,82654
thermal1,p2_g4_l20,GreedyRecomputerMask7,29015,131589,7032,9,124557,85.210309,245902,82654
thermal1,p2_g4_l20,GreedyRecomputerMask2,3989,138411,13776,8,124635,85.210309,245902,82654
thermal1,p2_g4_l20,GreedyRecomputerMask4,3927,146399,23416,10,122983,85.210309,245902,82654
thermal1,p2_g4_l20,GreedyBspHC,1695,146408,23428,10,122980,85.210309,245902,82654
cfd1,p2_g4_l20,GreedyRecomputerMask0,16830,497535,56336,276,441199,16.283936,878854,70656
cfd1,p2_g4_l20,GreedyRecomputerMask1,17838,497461,56496,276,440965,16.283936,878854,70656
cfd1,p2_g4_l20,GreedyRecomputerMask3,20580,497313,56256,265,441057,16.283936,878854,70656
cfd1,p2_g4_l20,GreedyRecomputerMask7,24568,497313,56256,265,441057,16.283936,878854,70656
cfd1,p2_g4_l20,GreedyRecomputerMask2,20383,497358,56012,263,441346,16.283936,878854,70656
cfd1,p2_g4_l20,GreedyRecomputerMask4,19883,497532,56308,275,441224,16.283936,878854,70656
cfd1,p2_g4_l20,GreedyBspHC,15508,508192,67444,282,440748,16.283936,878854,70656
instance_CG_N45_K13_nzP0d15,p2_g4_l20,GreedyRecomputerMask0,238,19372,7628,68,11744,63.135484,22088,9786
instance_CG_N45_K13_nzP0d15,p2_g4_l20,GreedyRecomputerMask1,319,18778,6640,68,12138,63.135484,22088,9786
instance_CG_N45_K13_nzP0d15,p2_g4_l20,GreedyRecomputerMask3,452,18484,6332,55,12152,63.135484,22088,9786
instance_CG_N45_K13_nzP0d15,p2_g4_l20,GreedyRecomputerMask7,640,18484,6332,55,12152,63.135484,22088,9786
instance_CG_N45_K13_nzP0d15,p2_g4_l20,GreedyRecomputerMask2,413,18723,6280,52,12443,63.135484,22088,9786
instance_CG_N45_K13_nzP0d15,p2_g4_l20,GreedyRecomputerMask4,387,19360,7616,67,11744,63.135484,22088,9786
instance_CG_N45_K13_nzP0d15,p2_g4_l20,GreedyBspHC,171,19581,7856,69,11725,63.135484,22088,9786
instance_kNN_N30_K8_nzP0d15,p2_g4_l20,GreedyRecomputerMask0,26,2404,1016,9,1388,76.187500,2601,1219
instance_kNN_N30_K8_nzP0d15,p2_g4_l20,GreedyRecomputerMask1,34,2220,768,9,1452,76.187500,2601,1219
instance_kNN_N30_K8_nzP0d15,p2_g4_l20,GreedyRecomputerMask3,51,2170,672,7,1498,76.187500,2601,1219
instance_kNN_N30_K8_nzP0d15,p2_g4_l20,GreedyRecomputerMask7,72,2170,672,7,1498,76.187500,2601,1219
instance_kNN_N30_K8_nzP0d15,p2_g4_l20,GreedyRecomputerMask2,47,2184,572,6,1612,76.187500,2601,1219
instance_kNN_N30_K8_nzP0d15,p2_g4_l20,GreedyRecomputerMask4,45,2404,1016,9,1388,76.187500,2601,1219
instance_kNN_N30_K8_nzP0d15,p2_g4_l20,GreedyBspHC,19,2410,1024,9,1386,76.187500,2601,1219
instance_spmv_N70_nzP0d19,p2_g4_l20,GreedyRecomputerMask0,45,2863,1044,3,1819,960.000000,2670,1920
instance_spmv_N70_nzP0d19,p2_g4_l20,GreedyRecomputerMask1,53,2764,912,3,1852,960.000000,2670,1920
instance_spmv_N70_nzP0d19,p2_g4_l20,GreedyRecomputerMask3,66,2501,0,1,2501,960.000000,2670,1920
